vehicle_reg_No,MYT_TIMESTAMP,longitude,latitude
WB2225C,2023-09-08T15:40:38,101.708168,2.7487
WB2225C,2023-09-08T15:41:08,101.709991,2.74627
WB2225C,2023-09-08T15:41:38,101.711998,2.74735
WB2225C,2023-09-08T15:42:08,101.712341,2.74868
WB2225C,2023-09-08T15:42:38,101.712662,2.74858
WB2225C,2023-09-08T15:43:08,101.71183,2.74838
WB2225C,2023-09-08T15:43:38,101.71183,2.74798
WB2225C,2023-09-08T15:44:08,101.712158,2.74748
WB2225C,2023-09-08T15:44:38,101.710823,2.7464
WB2225C,2023-09-08T15:45:08,101.709991,2.74522
WB2225C,2023-09-08T15:45:38,101.708839,2.74723
WB2225C,2023-09-08T15:46:38,101.705658,2.75157
WB2225C,2023-09-08T15:47:08,101.705658,2.75195
WB2225C,2023-09-08T15:48:08,101.705833,2.75218
WB2225C,2023-09-08T15:48:38,101.705833,2.75215
WB2225C,2023-09-08T15:49:08,101.706009,2.75212
WB2225C,2023-09-08T15:49:38,101.706009,2.7521
WB2225C,2023-09-08T15:50:08,101.706009,2.7521
WB2225C,2023-09-08T15:50:38,101.706009,2.7521
WB2225C,2023-09-08T15:51:38,101.706009,2.75227
WB2225C,2023-09-08T15:52:08,101.706009,2.75223
WB2225C,2023-09-08T15:52:38,101.706009,2.75228
WB2225C,2023-09-08T15:53:08,101.705498,2.75185
WB2225C,2023-09-08T15:53:38,101.705833,2.7518
WB2225C,2023-09-08T15:54:08,101.705833,2.75165
WB2225C,2023-09-08T15:54:38,101.706009,2.75173
WB2225C,2023-09-08T15:55:08,101.706009,2.7518
WB2225C,2023-09-08T15:55:38,101.706009,2.75193
WB2225C,2023-09-08T15:56:08,101.706009,2.75198
WB2225C,2023-09-08T15:56:38,101.706009,2.75197
WB2225C,2023-09-08T15:57:08,101.706169,2.75192
WB2225C,2023-09-08T15:57:38,101.706009,2.75197
WB2225C,2023-09-08T15:58:08,101.706009,2.75202
WB2225C,2023-09-08T15:58:38,101.706009,2.75198
WB2225C,2023-09-08T15:59:08,101.706009,2.752
WB2225C,2023-09-08T15:59:38,101.706009,2.75207
WB2225C,2023-09-08T16:00:08,101.706009,2.7522
WB2225C,2023-09-08T16:00:38,101.706169,2.75225
WB2225C,2023-09-08T16:01:08,101.707336,2.74995
WB2225C,2023-09-08T16:01:38,101.709343,2.74708
WB2225C,2023-09-08T16:02:08,101.710999,2.74673
WB2225C,2023-09-08T16:02:38,101.712662,2.74813
WB2225C,2023-09-08T16:03:08,101.712662,2.74867
WB2225C,2023-09-08T16:03:38,101.712502,2.74837
WB2225C,2023-09-08T16:04:08,101.712341,2.74828
WB2225C,2023-09-08T16:04:38,101.712341,2.74827
WB2225C,2023-09-08T16:05:08,101.712502,2.74795
WB2225C,2023-09-08T16:05:38,101.712341,2.74763
WB2225C,2023-09-08T16:06:08,101.710999,2.74675
WB2225C,2023-09-08T16:06:38,101.710663,2.74575
WB2225C,2023-09-08T16:07:08,101.709343,2.74648
WB2225C,2023-09-08T16:07:38,101.707336,2.7494
WB2225C,2023-09-08T16:08:08,101.705658,2.75148
WB2225C,2023-09-08T16:11:08,101.706009,2.75197
WB2225C,2023-09-08T16:11:38,101.706009,2.75212
WB2225C,2023-09-08T16:12:08,101.706009,2.75217
WB2225C,2023-09-08T16:12:38,101.706009,2.75215
WB2225C,2023-09-08T16:13:08,101.706009,2.75217
WB2225C,2023-09-08T16:13:38,101.706009,2.75217
WB2225C,2023-09-08T16:14:38,101.706169,2.75223
WB2225C,2023-09-08T16:15:08,101.706169,2.75218
WB2225C,2023-09-08T16:16:08,101.705833,2.75182
WB2225C,2023-09-08T16:16:38,101.705498,2.75195
WB2225C,2023-09-08T16:17:08,101.705658,2.75195
WB2225C,2023-09-08T16:17:38,101.705658,2.7519
WB2225C,2023-09-08T16:18:08,101.705658,2.752
WB2225C,2023-09-08T16:18:38,101.705658,2.75187
WB2225C,2023-09-08T16:19:08,101.705833,2.75183
WB2225C,2023-09-08T16:19:38,101.705833,2.75177
WB2225C,2023-09-08T16:20:08,101.705833,2.75167
WB2225C,2023-09-08T16:20:38,101.705833,2.75168
WB2225C,2023-09-08T16:21:08,101.705833,2.75173
WB2225C,2023-09-08T16:21:38,101.706009,2.75168
WB2225C,2023-09-08T16:22:08,101.706009,2.75187
WB2225C,2023-09-08T16:22:38,101.706009,2.75187
WB2225C,2023-09-08T16:23:08,101.705833,2.75195
WB2225C,2023-09-08T16:23:38,101.705833,2.7521
WB2225C,2023-09-08T16:24:08,101.705833,2.75212
WB2225C,2023-09-08T16:24:38,101.705658,2.75215
WB2225C,2023-09-08T16:25:08,101.705833,2.75215
WB2225C,2023-09-08T16:25:38,101.705833,2.75208
WB2225C,2023-09-08T16:28:38,101.705498,2.75233
WB2225C,2023-09-08T16:29:38,101.706169,2.7522
WB2225C,2023-09-08T16:31:38,101.70649,2.75155
WB2225C,2023-09-08T16:32:08,101.708008,2.74903
WB2225C,2023-09-08T16:32:38,101.709991,2.74628
WB2225C,2023-09-08T16:33:08,101.71183,2.74732
WB2225C,2023-09-08T16:33:38,101.712341,2.74862
WB2225C,2023-09-08T16:34:08,101.712662,2.74855
WB2225C,2023-09-08T16:34:38,101.712341,2.74812
WB2225C,2023-09-08T16:35:08,101.712158,2.74798
WB2225C,2023-09-08T16:35:38,101.712341,2.74752
WB2225C,2023-09-08T16:36:08,101.710823,2.74653
WB2225C,2023-09-08T16:36:38,101.710167,2.74522
WB2225C,2023-09-08T16:38:08,101.705498,2.75173
WB2225C,2023-09-08T16:38:38,101.705833,2.75175
WB2225C,2023-09-08T16:39:08,101.705498,2.75185
WB2225C,2023-09-08T16:39:38,101.705498,2.75178
WB2225C,2023-09-08T16:40:08,101.705498,2.75173
WB2225C,2023-09-08T16:40:38,101.705498,2.75163
WB2225C,2023-09-08T16:41:08,101.705498,2.75155
WB2225C,2023-09-08T16:41:38,101.705658,2.75175
WB2225C,2023-09-08T16:42:08,101.705658,2.75173
WB2225C,2023-09-08T16:42:38,101.705658,2.75177
WB2225C,2023-09-08T16:43:08,101.705658,2.75168
WB2225C,2023-09-08T16:43:38,101.705833,2.75182
WB2225C,2023-09-08T16:44:08,101.705833,2.75193
WB2225C,2023-09-08T16:44:38,101.705833,2.75202
WB2225C,2023-09-08T16:45:08,101.705833,2.75205
WB2225C,2023-09-08T16:45:38,101.705833,2.75205
WB2225C,2023-09-08T16:46:08,101.705833,2.75207
WB2225C,2023-09-08T16:46:38,101.705833,2.75197
WB2225C,2023-09-08T16:47:08,101.705833,2.75192
WB2225C,2023-09-08T16:47:38,101.706169,2.75212
WB2225C,2023-09-08T16:48:08,101.706329,2.7522
WB2225C,2023-09-08T16:48:38,101.706329,2.75223
WB2225C,2023-09-08T16:49:08,101.706329,2.7523
WB2225C,2023-09-08T16:50:08,101.706841,2.75078
WB2225C,2023-09-08T16:50:38,101.708839,2.7478
WB2225C,2023-09-08T16:51:08,101.710503,2.74637
WB2225C,2023-09-08T16:51:38,101.712502,2.74767
WB2225C,2023-09-08T16:52:08,101.712502,2.74875
WB2225C,2023-09-08T16:52:38,101.712502,2.74833
WB2225C,2023-09-08T16:53:08,101.712341,2.74803
WB2225C,2023-09-08T16:53:38,101.712158,2.74752
WB2225C,2023-09-08T16:54:08,101.710823,2.74647
WB2225C,2023-09-08T16:54:38,101.710503,2.74545
WB2225C,2023-09-08T16:55:08,101.70916,2.7467
WB2225C,2023-09-08T16:55:38,101.707336,2.74942
WB2225C,2023-09-08T16:56:08,101.705658,2.75155
WB2225C,2023-09-08T16:56:38,101.705658,2.75205
WB2225C,2023-09-08T16:57:08,101.705833,2.75203
WB2225C,2023-09-08T16:57:38,101.705658,2.75208
WB2225C,2023-09-08T16:58:08,101.705833,2.7519
WB2225C,2023-09-08T17:00:08,101.706169,2.75202
WB2225C,2023-09-08T17:00:38,101.705498,2.75197
WB2225C,2023-09-08T17:01:08,101.705658,2.75183
WB2225C,2023-09-08T17:01:38,101.705658,2.75165
WB2225C,2023-09-08T17:02:08,101.705833,2.75162
WB2225C,2023-09-08T17:02:38,101.705833,2.75152
WB2225C,2023-09-08T17:03:08,101.705833,2.75157
WB2225C,2023-09-08T17:03:38,101.705833,2.75162
WB2225C,2023-09-08T17:04:08,101.705833,2.75158
WB2225C,2023-09-08T17:04:38,101.706009,2.75163
WB2225C,2023-09-08T17:05:08,101.706009,2.75172
WB2225C,2023-09-08T17:05:38,101.706009,2.75183
WB2225C,2023-09-08T17:06:08,101.706009,2.75188
WB2225C,2023-09-08T17:06:38,101.706009,2.75183
WB2225C,2023-09-08T17:07:08,101.706169,2.752
WB2225C,2023-09-08T17:07:38,101.706169,2.75215
WB2225C,2023-09-08T17:08:08,101.706009,2.75218
WB2225C,2023-09-08T17:09:08,101.706009,2.7522
WB2225C,2023-09-08T17:09:38,101.706169,2.75225
WB2225C,2023-09-08T17:10:08,101.70649,2.75128
WB2225C,2023-09-08T17:10:38,101.708504,2.7483
WB2225C,2023-09-08T17:11:08,101.710342,2.74625
WB2225C,2023-09-08T17:11:38,101.712158,2.74743
WB2225C,2023-09-08T17:12:08,101.712502,2.7487
WB2225C,2023-09-08T17:12:38,101.71283,2.74858
WB2225C,2023-09-08T17:13:08,101.712502,2.74833
WB2225C,2023-09-08T17:13:38,101.71167,2.74712
WB2225C,2023-09-08T17:14:08,101.710823,2.74592
WB2225C,2023-09-08T17:14:38,101.709511,2.74607
WB2225C,2023-09-08T17:15:08,101.707672,2.7489
WB2225C,2023-09-08T17:15:38,101.705833,2.7514
WB2225C,2023-09-08T17:17:08,101.705833,2.7521
WB2225C,2023-09-08T17:17:38,101.706009,2.75193
WB2225C,2023-09-08T17:18:08,101.705498,2.752
WB2225C,2023-09-08T17:18:38,101.705498,2.75207
WB2225C,2023-09-08T17:19:08,101.705833,2.75188
WB2225C,2023-09-08T17:19:38,101.705833,2.75182
WB2225C,2023-09-08T17:20:08,101.705833,2.75172
WB2225C,2023-09-08T17:20:38,101.706009,2.75158
WB2225C,2023-09-08T17:21:08,101.706009,2.75167
WB2225C,2023-09-08T17:21:38,101.706169,2.75158
WB2225C,2023-09-08T17:22:08,101.706169,2.75165
WB2225C,2023-09-08T17:22:38,101.706169,2.75162
WB2225C,2023-09-08T17:23:08,101.706169,2.75173
WB2225C,2023-09-08T17:23:38,101.706009,2.75185
WB2225C,2023-09-08T17:24:08,101.706009,2.75193
WB2225C,2023-09-08T17:24:38,101.706009,2.75198
WB2225C,2023-09-08T17:25:08,101.706009,2.75195
WB2225C,2023-09-08T17:25:38,101.706009,2.75205
WB2225C,2023-09-08T17:26:08,101.706169,2.75208
WB2225C,2023-09-08T17:26:38,101.706329,2.7521
WB2225C,2023-09-08T17:27:08,101.706329,2.75212
WB2225C,2023-09-08T17:27:38,101.706329,2.75207
WB2225C,2023-09-08T17:28:08,101.706329,2.75203
WB2225C,2023-09-08T17:28:38,101.706169,2.75208
WB2225C,2023-09-08T17:30:08,101.706841,2.75083
WB2225C,2023-09-08T17:30:38,101.709,2.74773
WB2225C,2023-09-08T17:31:08,101.710503,2.74637
WB2225C,2023-09-08T17:31:38,101.712341,2.74758
WB2225C,2023-09-08T17:32:08,101.712502,2.74877
WB2225C,2023-09-08T17:32:38,101.712662,2.74865
WB2225C,2023-09-08T17:33:08,101.712662,2.7485
WB2225C,2023-09-08T17:33:38,101.712662,2.74835
WB2225C,2023-09-08T17:34:08,101.71183,2.74737
WB2225C,2023-09-08T17:34:38,101.710999,2.7461
WB2225C,2023-09-08T17:35:08,101.709511,2.74617
WB2225C,2023-09-08T17:35:38,101.707672,2.74902
WB2225C,2023-09-08T17:36:08,101.705658,2.75147
WB2225C,2023-09-08T17:37:08,101.705658,2.75207
WB2225C,2023-09-08T17:37:38,101.705658,2.75202
WB2225C,2023-09-08T17:38:08,101.705833,2.75197
WB2225C,2023-09-08T17:38:38,101.705833,2.75207
WB2225C,2023-09-08T17:39:08,101.705833,2.75213
WB2225C,2023-09-08T17:39:38,101.705833,2.75208
WB2225C,2023-09-08T17:40:08,101.706009,2.75203
WB2225C,2023-09-08T17:40:38,101.706009,2.75202
WB2225C,2023-09-08T17:41:08,101.706009,2.75198
WB2225C,2023-09-08T17:41:38,101.706009,2.7521
WB2225C,2023-09-08T17:42:08,101.706009,2.7522
WB2225C,2023-09-08T17:42:38,101.706169,2.7522
WB2225C,2023-09-08T17:43:08,101.706169,2.75215
WB2225C,2023-09-08T17:43:38,101.706169,2.75217
WB2225C,2023-09-08T17:45:08,101.70649,2.7515
WB2225C,2023-09-08T17:46:08,101.710342,2.74627
WB2225C,2023-09-08T17:46:38,101.711327,2.74702
WB2225C,2023-09-08T17:47:08,101.712502,2.74792
WB2225C,2023-09-08T17:47:38,101.712502,2.74867
WB2225C,2023-09-08T17:48:08,101.712341,2.74847
WB2225C,2023-09-08T17:48:38,101.712341,2.74807
WB2225C,2023-09-08T17:49:08,101.710999,2.74692
WB2225C,2023-09-08T17:49:38,101.710503,2.74553
WB2225C,2023-09-08T17:50:08,101.709671,2.7456
WB2225C,2023-09-08T17:50:38,101.708504,2.74773
WB2225C,2023-09-08T17:51:38,101.706009,2.75128
WB2225C,2023-09-08T17:57:08,101.705498,2.75177
WB2225C,2023-09-08T17:57:38,101.705658,2.7519
WB2225C,2023-09-08T17:58:08,101.706009,2.75173
WB2225C,2023-09-08T17:58:38,101.705833,2.75167
WB2225C,2023-09-08T17:59:08,101.705833,2.75168
WB2225C,2023-09-08T17:59:38,101.705833,2.7518
WB2225C,2023-09-08T18:00:08,101.705833,2.75192
WB2225C,2023-09-08T18:00:38,101.705833,2.75202
WB2225C,2023-09-08T18:01:08,101.705833,2.75205
WB2225C,2023-09-08T18:01:38,101.705833,2.752
WB2225C,2023-09-08T18:02:08,101.705833,2.7517
WB2225C,2023-09-08T18:02:38,101.705833,2.75178
WB2225C,2023-09-08T18:03:08,101.705833,2.75183
WB2225C,2023-09-08T18:03:38,101.706009,2.75195
WB2225C,2023-09-08T18:04:08,101.706009,2.75197
WB2225C,2023-09-08T18:04:38,101.706009,2.75203
WB2225C,2023-09-08T18:05:08,101.706009,2.75207
WB2225C,2023-09-08T18:05:38,101.706009,2.75208
WB2225C,2023-09-08T18:06:08,101.706009,2.75213
WB2225C,2023-09-08T18:06:38,101.706009,2.75203
WB2225C,2023-09-08T18:07:08,101.706009,2.752
WB2225C,2023-09-08T18:08:08,101.706329,2.752
WB2225C,2023-09-08T18:09:08,101.709831,2.74647
WB2225C,2023-09-08T18:09:38,101.71167,2.74712
WB2225C,2023-09-08T18:10:08,101.712502,2.74847
WB2225C,2023-09-08T18:10:38,101.712662,2.74867
WB2225C,2023-09-08T18:11:08,101.712158,2.74842
WB2225C,2023-09-08T18:11:38,101.71183,2.74823
WB2225C,2023-09-08T18:12:08,101.71183,2.74737
WB2225C,2023-09-08T18:12:38,101.710999,2.7463
WB2225C,2023-09-08T18:13:08,101.709831,2.74528
WB2225C,2023-09-08T18:13:38,101.709,2.74702
WB2225C,2023-09-08T18:15:08,101.706009,2.7522
WB2225C,2023-09-08T18:15:38,101.706009,2.75222
WB2225C,2023-09-08T18:16:08,101.706009,2.75223
WB2225C,2023-09-09T13:28:38,101.706009,2.75225
WB2225C,2023-09-09T13:29:08,101.70649,2.75118
WB2225C,2023-09-09T13:29:38,101.708504,2.74837
WB2225C,2023-09-09T13:30:08,101.709991,2.74625
WB2225C,2023-09-09T13:30:38,101.71151,2.74695
WB2225C,2023-09-09T13:31:08,101.712502,2.74817
WB2225C,2023-09-09T13:31:38,101.712662,2.74872
WB2225C,2023-09-09T13:32:08,101.712662,2.74822
WB2225C,2023-09-09T13:32:38,101.712341,2.74795
WB2225C,2023-09-09T13:33:08,101.712158,2.74778
WB2225C,2023-09-09T13:33:38,101.712341,2.74778
WB2225C,2023-09-09T13:34:08,101.712502,2.74778
WB2225C,2023-09-09T13:34:38,101.71183,2.74725
WB2225C,2023-09-09T13:35:08,101.710999,2.74633
WB2225C,2023-09-09T13:35:38,101.710342,2.74535
WB2225C,2023-09-09T13:36:08,101.709511,2.74608
WB2225C,2023-09-09T13:37:08,101.705498,2.75162
WB2225C,2023-09-09T13:43:08,101.706009,2.75207
WB2225C,2023-09-09T13:43:38,101.706009,2.75218
WB2225C,2023-09-09T13:44:08,101.706673,2.75097
WB2225C,2023-09-09T13:45:08,101.709671,2.7465
WB2225C,2023-09-09T13:45:38,101.711166,2.74677
WB2225C,2023-09-09T13:46:08,101.712341,2.74758
WB2225C,2023-09-09T13:46:38,101.712502,2.74868
WB2225C,2023-09-09T13:47:08,101.712662,2.74865
WB2225C,2023-09-09T13:47:38,101.712662,2.7486
WB2225C,2023-09-09T13:48:08,101.712662,2.74845
WB2225C,2023-09-09T13:48:38,101.712341,2.74767
WB2225C,2023-09-09T13:49:08,101.711166,2.74687
WB2225C,2023-09-09T13:49:38,101.710999,2.74607
WB2225C,2023-09-09T13:50:08,101.709831,2.74535
WB2225C,2023-09-09T13:50:38,101.708839,2.74728
WB2225C,2023-09-09T13:51:38,101.705498,2.75175
WB2225C,2023-09-09T13:52:08,101.705833,2.75192
WB2225C,2023-09-09T13:52:38,101.705833,2.75188
WB2225C,2023-09-09T13:54:38,101.706009,2.75227
WB2225C,2023-09-09T13:55:08,101.705658,2.75182
WB2225C,2023-09-09T13:55:38,101.705498,2.7519
WB2225C,2023-09-09T13:56:08,101.705498,2.752
WB2225C,2023-09-09T13:56:38,101.705498,2.75197
WB2225C,2023-09-09T13:57:08,101.705658,2.75178
WB2225C,2023-09-09T13:57:38,101.705658,2.75182
WB2225C,2023-09-09T13:58:08,101.705833,2.75187
WB2225C,2023-09-09T13:58:38,101.706009,2.75192
WB2225C,2023-09-09T13:59:08,101.706009,2.75195
WB2225C,2023-09-09T13:59:38,101.706009,2.75195
WB2225C,2023-09-09T14:00:08,101.706009,2.75198
WB2225C,2023-09-09T14:00:38,101.706009,2.75203
WB2225C,2023-09-09T14:01:08,101.706009,2.75208
WB2225C,2023-09-09T14:01:38,101.706009,2.7521
WB2225C,2023-09-09T14:02:08,101.706009,2.75207
WB2225C,2023-09-09T14:02:38,101.706009,2.7521
WB2225C,2023-09-09T14:03:08,101.706169,2.75203
WB2225C,2023-09-09T14:03:38,101.706169,2.75217
WB2225C,2023-09-09T14:04:08,101.706169,2.75213
WB2225C,2023-09-09T14:04:38,101.706169,2.75213
WB2225C,2023-09-09T14:05:08,101.706169,2.75217
WB2225C,2023-09-09T14:05:47,101.706329,2.7516
WB2225C,2023-09-09T14:06:08,101.707497,2.7499
WB2225C,2023-09-09T14:06:38,101.709511,2.74685
WB2225C,2023-09-09T14:07:08,101.711166,2.74678
WB2225C,2023-09-09T14:07:38,101.712502,2.7478
WB2225C,2023-09-09T14:09:38,101.712662,2.74795
WB2225C,2023-09-09T14:10:08,101.71167,2.74727
WB2225C,2023-09-09T14:10:38,101.710999,2.74608
WB2225C,2023-09-09T14:11:08,101.709671,2.74562
WB2225C,2023-09-09T14:11:38,101.708328,2.74798
WB2225C,2023-09-09T14:12:08,101.70649,2.75062
WB2225C,2023-09-09T14:12:38,101.705658,2.75197
WB2225C,2023-09-09T14:13:08,101.705833,2.75218
WB2225C,2023-09-09T14:13:38,101.705833,2.75222
WB2225C,2023-09-09T14:14:08,101.705833,2.75227
WB2225C,2023-09-09T14:14:38,101.705833,2.75232
WB2225C,2023-09-09T14:15:08,101.705498,2.752
WB2225C,2023-09-09T14:15:38,101.705658,2.75237
WB2225C,2023-09-09T14:15:38,101.705658,2.75237
WB2225C,2023-09-09T14:16:08,101.705658,2.75192
WB2225C,2023-09-09T14:16:38,101.705658,2.75183
WB2225C,2023-09-09T14:17:08,101.705658,2.75187
WB2225C,2023-09-09T14:18:08,101.705658,2.75202
WB2225C,2023-09-09T14:18:38,101.705833,2.75192
WB2225C,2023-09-09T14:19:08,101.705833,2.75187
WB2225C,2023-09-09T14:19:38,101.705658,2.752
WB2225C,2023-09-09T14:20:08,101.705658,2.75188
WB2225C,2023-09-09T14:20:38,101.705658,2.75185
WB2225C,2023-09-09T14:21:08,101.705658,2.7518
WB2225C,2023-09-09T14:21:38,101.705833,2.75182
WB2225C,2023-09-09T14:22:08,101.705833,2.75198
WB2225C,2023-09-09T14:22:38,101.705658,2.752
WB2225C,2023-09-09T14:23:08,101.705658,2.75205
WB2225C,2023-09-09T14:23:38,101.706009,2.75208
WB2225C,2023-09-09T14:24:08,101.705833,2.75212
WB2225C,2023-09-09T14:24:38,101.706009,2.75213
WB2225C,2023-09-09T14:25:38,101.706009,2.75222
WB2225C,2023-09-09T14:26:08,101.706009,2.75233
WB2225C,2023-09-09T14:26:38,101.706009,2.75232
WB2225C,2023-09-09T14:27:08,101.706009,2.75233
WB2225C,2023-09-09T14:27:37,101.706009,2.75225
WB2225C,2023-09-09T14:28:07,101.706009,2.75222
WB2225C,2023-09-09T14:28:37,101.706329,2.75172
WB2225C,2023-09-09T14:29:07,101.708008,2.7491
WB2225C,2023-09-09T14:29:37,101.709671,2.74658
WB2225C,2023-09-09T14:30:07,101.711166,2.74687
WB2225C,2023-09-09T14:30:37,101.712341,2.74763
WB2225C,2023-09-09T14:31:08,101.712502,2.74868
WB2225C,2023-09-09T14:31:37,101.712662,2.74862
WB2225C,2023-09-09T14:32:07,101.712502,2.7483
WB2225C,2023-09-09T14:32:37,101.712341,2.74815
WB2225C,2023-09-09T14:33:07,101.712502,2.74787
WB2225C,2023-09-09T14:33:37,101.711327,2.74703
WB2225C,2023-09-09T14:34:07,101.710999,2.74598
WB2225C,2023-09-09T14:34:37,101.709511,2.74572
WB2225C,2023-09-09T14:35:07,101.708168,2.74812
WB2225C,2023-09-09T14:35:37,101.706329,2.75077
WB2225C,2023-09-09T14:36:07,101.705498,2.75192
WB2225C,2023-09-09T14:36:37,101.705658,2.75165
WB2225C,2023-09-09T14:37:07,101.705833,2.75177
WB2225C,2023-09-09T14:37:37,101.705833,2.75182
WB2225C,2023-09-09T14:38:07,101.705833,2.75188
WB2225C,2023-09-09T14:38:37,101.706009,2.75192
WB2225C,2023-09-09T14:39:07,101.706009,2.75202
WB2225C,2023-09-09T14:49:03,101.706673,2.75095
WB2225C,2023-09-09T14:49:37,101.70916,2.74747
WB2225C,2023-09-09T14:50:07,101.710823,2.74665
WB2225C,2023-09-09T14:50:37,101.712502,2.7477
WB2225C,2023-09-09T14:51:07,101.712502,2.74875
WB2225C,2023-09-09T14:51:37,101.712662,2.74848
WB2225C,2023-09-09T14:52:07,101.712502,2.74838
WB2225C,2023-09-09T14:52:37,101.712502,2.7481
WB2225C,2023-09-09T14:53:07,101.71151,2.74713
WB2225C,2023-09-09T14:53:37,101.710999,2.74602
WB2225C,2023-09-09T14:54:07,101.709511,2.74583
WB2225C,2023-09-09T14:54:37,101.708008,2.74843
WB2225C,2023-09-09T14:55:07,101.706169,2.751
WB2225C,2023-09-09T14:55:37,101.705658,2.75197
WB2225C,2023-09-09T14:56:07,101.705833,2.75198
WB2225C,2023-09-09T14:56:37,101.705833,2.7521
WB2225C,2023-09-09T14:59:07,101.705658,2.75177
WB2225C,2023-09-09T14:59:37,101.705498,2.75205
WB2225C,2023-09-09T15:00:07,101.705498,2.75178
WB2225C,2023-09-09T15:00:37,101.705498,2.75168
WB2225C,2023-09-09T15:01:07,101.705498,2.75182
WB2225C,2023-09-09T15:01:37,101.705658,2.752
WB2225C,2023-09-09T15:02:07,101.705833,2.75178
WB2225C,2023-09-09T15:02:37,101.705833,2.75178
WB2225C,2023-09-09T15:03:07,101.705833,2.75168
WB2225C,2023-09-09T15:03:37,101.706009,2.75172
WB2225C,2023-09-09T15:04:07,101.706009,2.75175
WB2225C,2023-09-09T15:04:37,101.706009,2.7519
WB2225C,2023-09-09T15:05:07,101.706009,2.75197
WB2225C,2023-09-09T15:05:37,101.706009,2.75195
WB2225C,2023-09-09T15:06:07,101.706009,2.75208
WB2225C,2023-09-09T15:14:07,101.706169,2.75213
WB2225C,2023-09-09T15:14:37,101.706169,2.75213
WB2225C,2023-09-09T15:15:07,101.706169,2.75223
WB2225C,2023-09-09T15:15:37,101.706169,2.75227
WB2225C,2023-09-09T15:16:07,101.706169,2.75232
WB2225C,2023-09-09T15:16:37,101.706169,2.75228
WB2225C,2023-09-09T15:17:07,101.706169,2.75232
WB2225C,2023-09-09T15:17:37,101.706169,2.75228
WB2225C,2023-09-09T15:18:07,101.706329,2.7523
WB2225C,2023-09-09T15:18:37,101.706329,2.75223
WB2225C,2023-09-09T15:19:37,101.709343,2.74702
WB2225C,2023-09-09T15:20:07,101.710999,2.74675
WB2225C,2023-09-09T15:20:37,101.712341,2.7477
WB2225C,2023-09-09T15:21:07,101.712502,2.74875
WB2225C,2023-09-09T15:21:37,101.712662,2.74855
WB2225C,2023-09-09T15:22:07,101.712341,2.74843
WB2225C,2023-09-09T15:22:37,101.711998,2.74833
WB2225C,2023-09-09T15:23:07,101.71183,2.74832
WB2225C,2023-09-09T15:23:37,101.71183,2.74828
WB2225C,2023-09-09T15:24:07,101.711998,2.74817
WB2225C,2023-09-09T15:24:37,101.71151,2.7471
WB2225C,2023-09-09T15:25:07,101.710999,2.74607
WB2225C,2023-09-09T15:25:37,101.709671,2.74547
WB2225C,2023-09-09T15:26:07,101.708656,2.74732
WB2225C,2023-09-09T15:27:07,101.705498,2.75167
WB2225C,2023-09-09T15:27:37,101.705833,2.75202
WB2225C,2023-09-09T15:28:07,101.705833,2.75203
WB2225C,2023-09-09T15:28:37,101.705833,2.752
WB2225C,2023-09-09T15:29:07,101.705833,2.75208
WB2225C,2023-09-09T15:29:37,101.705833,2.7521
WB2225C,2023-09-09T15:30:07,101.706009,2.752
WB2225C,2023-09-09T15:30:37,101.706009,2.752
WB2225C,2023-09-09T15:31:07,101.706009,2.7521
WB2225C,2023-09-09T15:31:37,101.706009,2.75223
WB2225C,2023-09-09T15:32:07,101.706009,2.75227
WB2225C,2023-09-09T15:32:37,101.706169,2.7523
WB2225C,2023-09-09T15:33:07,101.706169,2.7523
WB2225C,2023-09-09T15:33:37,101.706169,2.75227
WB2225C,2023-09-09T15:34:07,101.706169,2.75228
WB2225C,2023-09-09T15:34:37,101.706169,2.75227
WB2225C,2023-09-09T15:35:07,101.706169,2.75227
WB2225C,2023-09-09T15:35:37,101.706169,2.75227
WB2225C,2023-09-09T15:36:07,101.705498,2.75195
WB2225C,2023-09-09T15:48:07,101.706169,2.75213
WB2225C,2023-09-09T15:48:37,101.706329,2.75218
WB2225C,2023-09-09T15:49:07,101.706329,2.75222
WB2225C,2023-09-09T15:49:37,101.706329,2.75218
WB2225C,2023-09-09T15:50:07,101.706329,2.75218
WB2225C,2023-09-09T15:50:37,101.706329,2.75218
WB2225C,2023-09-09T15:51:07,101.706673,2.75118
WB2225C,2023-09-09T15:52:07,101.709671,2.74663
WB2225C,2023-09-09T15:52:37,101.710823,2.7466
WB2225C,2023-09-09T15:53:07,101.712158,2.74743
WB2225C,2023-09-09T15:53:37,101.712341,2.74862
WB2225C,2023-09-09T15:54:07,101.712662,2.7485
WB2225C,2023-09-09T15:54:37,101.712502,2.7482
WB2225C,2023-09-09T15:55:07,101.712341,2.74788
WB2225C,2023-09-09T15:55:37,101.712341,2.74772
WB2225C,2023-09-09T15:56:07,101.711327,2.7469
WB2225C,2023-09-09T15:56:37,101.710823,2.74583
WB2225C,2023-09-09T15:57:07,101.709511,2.74613
WB2225C,2023-09-09T15:57:37,101.707672,2.74885
WB2225C,2023-09-09T15:58:07,101.705833,2.75138
WB2225C,2023-09-09T15:58:37,101.705833,2.75207
WB2225C,2023-09-09T15:59:07,101.705833,2.75208
WB2225C,2023-09-09T15:59:37,101.705833,2.75207
WB2225C,2023-09-09T16:00:07,101.705833,2.75208
